,ipaddress,dateandtime,url,statuscode,bytessent,refferer,useragent,class,malicious,url_sem_query,qtd_query_params,navegador
9383,68.82.168.149,10/Mar/2004:13:14:07 -0500,http://www.sexyvictoria.com/members/main/index.html ,200,566,"""http://www.sexyvictoria.com/members/main/index.html""",Mozilla/4.7 ( compatible; [en]; Windows NT5.0; DigiExt ),n,0,/members/main/index.html,0,without browser
9384,195.16.40.200,10/Mar/2004:13:14:11 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9385,195.16.40.200,10/Mar/2004:13:14:16 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9386,195.16.40.200,10/Mar/2004:13:14:22 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9387,195.16.40.200,10/Mar/2004:13:14:26 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9388,195.243.48.186,10/Mar/2004:13:14:32 -0500,http://www.sun.com/ ,200,0,"""-""",Mozilla/4.0 (compatible; ICS),n,0,/,0,without browser
9389,195.16.40.200,10/Mar/2004:13:14:35 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9390,195.16.40.200,10/Mar/2004:13:14:37 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9391,195.16.40.200,10/Mar/2004:13:14:48 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9392,195.16.40.200,10/Mar/2004:13:14:49 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9393,195.16.40.200,10/Mar/2004:13:14:53 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9394,195.16.40.200,10/Mar/2004:13:15:00 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9395,67.83.151.132,10/Mar/2004:13:15:02 -0500,http://www.coastside.net/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
9396,68.82.168.149,10/Mar/2004:13:15:04 -0500,http://www.sexyvictoria.com/members/main/index.html ,200,566,"""http://www.sexyvictoria.com/members/main/index.html""",Mozilla/3.01 ( compatible; MSIE 5.01; Windows NT4.0; FREEI v2.53 ),n,0,/members/main/index.html,0,Microsoft Internet Explorer
9397,68.82.168.149,10/Mar/2004:13:15:04 -0500,http://www.sexyvictoria.com/members/main/index.html ,200,566,"""http://www.sexyvictoria.com/members/main/index.html""",Mozilla/5.0 ( compatible; [jp]; Windows NT5.0; win9x/NT 4.90 ),n,0,/members/main/index.html,0,without browser
9398,68.82.168.149,10/Mar/2004:13:15:04 -0500,http://www.sexyvictoria.com/members/main/index.html ,200,566,"""http://www.sexyvictoria.com/members/main/index.html""",Mozilla/4.6 ( compatible; [de]; Windows 98; DigiExt ),n,0,/members/main/index.html,0,without browser
9399,195.16.40.200,10/Mar/2004:13:15:07 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9400,195.16.40.200,10/Mar/2004:13:15:07 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9401,195.16.40.200,10/Mar/2004:13:15:13 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9402,67.83.151.132,10/Mar/2004:13:15:13 -0500,http://www.ishop.co.uk/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
9403,195.16.40.200,10/Mar/2004:13:15:18 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9404,218.80.97.96,10/Mar/2004:13:15:22 -0500,http://hpcgi1.nifty.com/trino/ProxyJ/prxjdg.cgi ,200,2038,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0),n,0,/trino/ProxyJ/prxjdg.cgi,0,Microsoft Internet Explorer
9405,67.83.151.132,10/Mar/2004:13:15:22 -0500,http://www.jamieclarke.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
9406,195.16.40.200,10/Mar/2004:13:15:24 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9407,195.16.40.200,10/Mar/2004:13:15:29 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9408,195.16.40.200,10/Mar/2004:13:15:39 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9409,195.16.40.200,10/Mar/2004:13:15:42 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9410,68.82.168.149,10/Mar/2004:13:15:44 -0500,http://www.sexyvictoria.com/members/main/index.html ,200,566,"""http://www.sexyvictoria.com/members/main/index.html""",Mozilla/3.01 ( compatible; MSIE 5.5; Windows NT4.0; athome020 ),n,0,/members/main/index.html,0,Microsoft Internet Explorer
9411,195.16.40.200,10/Mar/2004:13:15:47 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9412,195.16.40.200,10/Mar/2004:13:15:50 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9413,220.185.139.233,10/Mar/2004:13:15:56 -0500,http://www.cupidbucks.com/house/creatives/120x60_3.gif ,200,2544,"""http://www.stame.net""",Mozilla/4.0 (compatible; MSIE 4.0; Windows 98),n,0,/house/creatives/120x60_3.gif,0,Microsoft Internet Explorer
9414,195.16.40.200,10/Mar/2004:13:16:01 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9415,68.82.168.149,10/Mar/2004:13:16:03 -0500,http://www.sexyvictoria.com/members/main/index.html ,200,566,"""http://www.sexyvictoria.com/members/main/index.html""",Mozilla/4.73 ( compatible; MSIE 5.5; Windows 98; DigiExt ),n,0,/members/main/index.html,0,Microsoft Internet Explorer
9416,195.16.40.200,10/Mar/2004:13:16:05 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9417,195.16.40.200,10/Mar/2004:13:16:05 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9418,67.83.151.132,10/Mar/2004:13:16:13 -0500,http://www.thomas-green.ndtilda.co.uk/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
9419,195.16.40.200,10/Mar/2004:13:16:16 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9420,195.16.40.200,10/Mar/2004:13:16:17 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9421,24.168.72.174,10/Mar/2004:13:16:18 -0500,http://sbc1.login.dcn.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=exodusll&passwd=696969 ,200,566,"""-""",-,n,0,/config/login,8,without browser
9422,195.16.40.200,10/Mar/2004:13:16:22 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9423,203.121.182.141,10/Mar/2004:13:16:23 -0500,210.242.13.202:25 ,200,0,"""-""",-,n,0,210.242.13.202:25,0,without browser
9424,195.16.40.200,10/Mar/2004:13:16:28 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9425,195.16.40.200,10/Mar/2004:13:16:33 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9426,195.16.40.200,10/Mar/2004:13:16:39 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9427,195.16.40.200,10/Mar/2004:13:16:44 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9428,67.83.151.132,10/Mar/2004:13:16:47 -0500,http://www.tedthorsen.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
9429,195.16.40.200,10/Mar/2004:13:16:56 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9430,195.16.40.200,10/Mar/2004:13:16:56 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9431,61.172.244.232,10/Mar/2004:13:16:57 -0500,209.15.20.241:25 ,200,0,"""-""",-,n,0,209.15.20.241:25,0,without browser
9432,195.16.40.200,10/Mar/2004:13:16:57 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9433,195.16.40.200,10/Mar/2004:13:16:58 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9434,218.68.219.156,10/Mar/2004:13:17:01 -0500,http://www.searchdrifter.com/cgi-bin/smartsearch.cgi?username=benjamin&keywords=Air+Travel ,200,26010,"""http://www.searchdrifter.com/cgi-bin/smartsearch.cgi?username=benjamin""",Mozilla/4.0 (compatible; MSIE 5.5; MSNIA; Windows 98; Win 9x 4.90),n,0,/cgi-bin/smartsearch.cgi,2,Microsoft Internet Explorer
9435,195.16.40.200,10/Mar/2004:13:17:02 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9436,195.16.40.200,10/Mar/2004:13:17:03 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9437,218.68.219.156,10/Mar/2004:13:17:07 -0500,http://www.searchdrifter.com/cgi-bin/sf.cgi?t=of&keys=fmhifiasszfchozcazfaaidfdzfxcsxnacasaffzsnzaxxxffmaidxdysvdaxccvzkfcdxdihpdacozcspfahhskavdvcscpzodkdxdihdshxccvzvfcaafzskdacscpznandxfzsndmxcxfzhdpaydvfpdnxxcvaadkdxdihsfxzpxfzihndxddssafahczaysdhzdfavaycochzkdmaiskhddphsxfshdkfoasaczzcshpasfafisysndnhacvzyfcsmfzhcdmzpcvzyhndxddssdncaxfzhfifiasapdnxxcpaxhidcfzhpdacozcspfhdcsihczihohnscaosxskhxdihohpachohzddahsihozxandyhzassmdpzcczahhoaiaaahszhozxakdyfidoamsixdhvscdpdxfzsvshcscmazhafiashdsiahhnahfxhhdoshziahzxsmhodcassfdiazzxasaodfsyscdzcozcapfvhzfxszziahczazfsdfaaamziahzxazdmhzassmshazhvzyhaspfxhhdmxfhvziaofifkapakxdchahhaaiaaacafcoxnapfaaisyacffxfhvavdkfoasacsicvcvaxdpsmfzdzfxxcxfaadyhhdhsvsicdxnzvfcfafzsmdvxcxfaxhidcdihdzaxxcpzkasfndyhdsahsxfziasdxdihsdmcsxfhahvazznafzxayaosyhpsnaaaszsakzxsihshyzvafzfahhmsyamhdsosoziafaoznhhszavsasasahasksasnamszhkzfhkafhhaxamsaayzmhpszzksxsnavamhszvsksxzmzphfzzazahsoaksszasssszzsczkzxaiaiadhmzmhiakaaszsysfsdhzscacsfsihazizyzzzyamaohmsxscaosazvspafsnsvsfsxznahfodkzszihazhsvanzaavasaa&kw=air+travel ,300,732,"""http://www.searchdrifter.com/cgi-bin/smartsearch.cgi?username=benjamin&keywords=Air+Travel""",Mozilla/4.0 (compatible; MSIE 5.5; MSNIA; Windows 98; Win 9x 4.90),n,0,/cgi-bin/sf.cgi,3,Microsoft Internet Explorer
9438,195.16.40.200,10/Mar/2004:13:17:08 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9439,212.160.136.163,10/Mar/2004:13:17:10 -0500,http://profilernet.com/search.php?ID=28&fString=cell+phones ,300,0,"""http://www.powerlifter.ifbbpro.net/""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 95),n,0,/search.php,2,Microsoft Internet Explorer
9440,195.16.40.200,10/Mar/2004:13:17:18 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9441,212.160.136.163,10/Mar/2004:13:17:20 -0500,http://profilernet.com/search_results.php?fSearch_id=a2515691a10b7f92&fString=cell+phones ,200,16091,"""http://www.powerlifter.ifbbpro.net/""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 95),n,0,/search_results.php,2,Microsoft Internet Explorer
9442,195.16.40.200,10/Mar/2004:13:17:20 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9443,68.82.168.149,10/Mar/2004:13:17:21 -0500,http://www.sexyvictoria.com/members/main/index.html ,200,566,"""http://www.sexyvictoria.com/members/main/index.html""",Mozilla/3.01 ( compatible; MSIE 5.01; Windows NT4.0; FREEI v2.53 ),n,0,/members/main/index.html,0,Microsoft Internet Explorer
9444,195.16.40.200,10/Mar/2004:13:17:23 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9445,67.83.151.132,10/Mar/2004:13:17:30 -0500,http://www.crystal-mtn.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
9446,195.16.40.200,10/Mar/2004:13:17:32 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9447,212.160.136.163,10/Mar/2004:13:17:32 -0500,http://profilernet.com/redirect.php?fID=21106957 ,300,0,"""http://profilernet.com/search_results.php?fSearch_id=a2515691a10b7f92&fString=cell+phones""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 95),n,0,/redirect.php,1,Microsoft Internet Explorer
9448,212.160.136.163,10/Mar/2004:13:17:34 -0500,http://www.findology.com/2.php?sid=2904-1820&keyword=cell+phones&goto=529adb307db771ec81f6885cd22ee155-MTA3ODk0Mjg1MQk2OC40OC4xMDYuMTA5CQlwX3JzMDEJMjkwNAljZWxsK3Bob25lcwlhaC1oYQlodHRwOi8vYy5haC1oYS5jb20vYz9lMT1wZHVKZkVUcENnbHR6eTFKU0hJeU5CVVJIQ3FiSEFyaUZSWFJZdFF4bEU0MWVrT3hGTkFDVWk0YTRRZDBkS3preFJHUDBORWlydFVXVjBlemRXYjRTcVd0bUNZNVhjd3EwaEpXRnVvbnBTR2VwbTVwd04zRlpFMVVUTXdtbEw0Y3RQQjBSU2lETGNaQjVHTklIUmlkVW9GWWdSS05UVkNjTmJ4Q3BlbWRnTHJWbFpuSnp1R3lFWUtURWZka3ZrcFFaWW1GdEJOTG9JSWVKM2xPb01VVlFlZGdQM2hMVE4zY2djczIxaE5vMFFrRDNNY2JiVjAxcFdIZmZtaWRkSEZybXhCYkZMVE9saHBaQUZremEzSmVSb3ZSc1FTRjNxaWRZMFF0bVlaWTVCbDJkMEVnTVJuZ0NXeExna3NzSk9uY0pxMWxqT05HWnZFZmpsQ0xRUnpiUmx0TzBtUjJKbEFNMkpqSkt2bUJoSkZsdzFoM3lpRDRKblNlTWlNY2dkVFBlS3FvMXdEWmtsaG9mbG5FQndxY0dQeGdwdE1SUkd6b0JTcGY0NXc1VmZRdUIxczR5bUlndlFDZXQ1SE9YUEFYbkh5dFhFRm9KNFRIeUN3M0Z3TnFvVUJueUJDY0hIYldyJmg9aDBvWXpDUDFqYU5OSWNCaHAmYj0xMTk0MDgJMC4wNwkwCTEJMTgyMAk%3D ,200,1510,"""http://profilernet.com/search_results.php?fSearch_id=a2515691a10b7f92&fString=cell+phones""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 95),n,0,/2.php,3,Microsoft Internet Explorer
9449,195.16.40.200,10/Mar/2004:13:17:38 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9450,195.16.40.200,10/Mar/2004:13:17:39 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9451,67.83.151.132,10/Mar/2004:13:17:41 -0500,http://www.sony-asia.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
9452,195.16.40.200,10/Mar/2004:13:17:46 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9453,195.16.40.200,10/Mar/2004:13:17:48 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9454,195.16.40.200,10/Mar/2004:13:21:40 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9455,195.16.40.200,10/Mar/2004:13:21:45 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9456,195.16.40.200,10/Mar/2004:13:21:58 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9457,195.16.40.200,10/Mar/2004:13:21:59 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9458,218.68.219.156,10/Mar/2004:13:22:05 -0500,http://www.gravity-search.net/cgi-bin/smartsearch.cgi?username=discovery&keywords=Life+Insurance ,200,21519,"""http://www.gravity-search.net/cgi-bin/smartsearch.cgi?username=discovery""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 95),n,0,/cgi-bin/smartsearch.cgi,2,Microsoft Internet Explorer
9459,68.82.168.149,10/Mar/2004:13:22:07 -0500,http://www.sexyvictoria.com/members/main/index.html ,200,566,"""http://www.sexyvictoria.com/members/main/index.html""",Mozilla/3.01 ( compatible; [en]; Windows 98; NetCaptor ),n,0,/members/main/index.html,0,without browser
9460,195.16.40.200,10/Mar/2004:13:22:10 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9461,195.16.40.200,10/Mar/2004:13:22:11 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9462,195.16.40.200,10/Mar/2004:13:22:12 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9463,218.68.219.156,10/Mar/2004:13:22:12 -0500,http://www.gravity-search.net/cgi-bin/sf.cgi?t=s9&keys=cpcofdhxzodhffdshkzcdfxcczxzapxkfacdacasfmsachsfzkfmccczsfaicpcvczadaacdcxccacxvcnxhdszsakcvxhfzhxzvdhdhdkzazvfoayczsfhpfnfcfyxcamxkdpdfaaapxkcssxazsofvdddpzszicocfxdaxxvcnxhfhzvakcvxhccadancysachsfhvfofzcsahsockcxcsacxvcnxhfxhahidpffcsahsodofvshazaocvxhshahaocvxhfizhhnxhdnczhhhndpdkddzyzkdpfcfzhzhkffxkdizozfsncfcdahsosncfcdahsoahcdcdahsodndxdahfxncichczsfxvcnchczsfzkdiaychafapxkcaffzvzhspcdcdahsofoddavazaocvxhcdacxvcnchczsfhndnaychafapxkcasxazaocvxhdzzzcxcnchczsfaispcdcdahsofmdxavazaocvxhsxazaocvxhdzzscxcnchczsfxvcnchczsfzvdnaychafapxkfdcfaysccnfsfcafhmcycscfsvascmchxnasaicmcnsxazaocvxhfshacxcnchczsfaocpcscxazancmcfsxazaocvxhfxhhcxcnchczsfaocncdczafavspcdcdahsodafnavazaocvxhcdaxaicpcxcxxcamckcfxdhohaazcdcdahsocycdchadaacpsachafapxkdkfycnamckcfxdadxvcnchczsfhndkaychafapxkcasxazaocvxhdzzfcxcnchczsfzodoadsxazaocvxhddzzxmcvchczsfhidvsdczafapxkfpdzhxscdidhdnhozkfddfdzhkscdadpdixzapckcfxdxzapckcfxdcvamckcfxdzzzydifhsxazsodidcfzhcakcvxhcyakhsfvffasxcamxkdyfcaaapxkcfccaxapxccdccspzydkdkfizahsdvdfsyxcamxkfzdxhhakcvxhchayhncncffxakakcmcsszxxxvcnxhfxhazafvccczsfaacicachxcamxkfzfshzxmcnxhfdhxzodhffasxzapxkcsczsvapcixkcaassccoccshahsosncfxdcvamxkdddazshoccfvddzyskdpdkdmzvhodhdkdnzmzkdodkcmhchkdzxccdxxsoazcdxdxxxpxksscksfaicpxhcmzvaxfadxfdsvapdvfzxvhozpfmxkcyakhsfvffdssvhafadmxvsnafdndxdahfahffdhdksazzdkffdyzhhndofcfxapxvsoxcchazanxhcscmhchkdz&kw=life+insurance ,300,919,"""http://www.gravity-search.net/cgi-bin/smartsearch.cgi?username=discovery&keywords=Life+Insurance""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 95),n,0,/cgi-bin/sf.cgi,3,Microsoft Internet Explorer
9464,218.68.219.156,10/Mar/2004:13:22:12 -0500,http://xml.seek99.com/go2.htm?a=%14%8C%EC%3B%C5&bid=assyaaahazan&url=http%3A%2F%2F66.77.72.20%2FSearch%3Ffig%3D3179%26evid%3DCE0069d23c83%26eng%3DLooksmart-03-2002%26cb%3DSeek99%26dest%3Dhttp%253A%252F%252Fwww.looksmart.com%252Fog%252Fpr%253DPsr%253Bro%253D1%253Brc%253D4%253Bla%253D194334%253Blm%253D171405%253Bkw%253D152335%253Bed%253D20031015%253Bii%253D8047.508.404f5cc3.84f%253Bpn%253D%253Bto%253D%253Btc%253D4%253Bpo%253D1%253Bpc%253D15%253Bpi%253Dzag1%253Bts%253D%257Chttp%253A%252F%252Fwww.lifeinsurance2u.com%252F%253Fls%26engid%3D1675%26gid%3D4040%26af%3D0%26qtype%3D0%26qw%3Dlife%2Binsurance%26ts%3D1078942914%26cs%3Dc815d%2F2&valsearch=1 ,200,566,"""http://www.gravity-search.net/cgi-bin/smartsearch.cgi?username=discovery&keywords=Life+Insurance""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 95),m,1,/go2.htm,4,Microsoft Internet Explorer
9465,62.107.41.8,10/Mar/2004:13:22:18 -0500,http://www.bbc.co.uk/ ,200,0,"""-""",Mozilla/4.0 (compatible; ICS),n,0,/,0,without browser
9466,195.16.40.200,10/Mar/2004:13:22:21 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9467,195.16.40.200,10/Mar/2004:13:22:23 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9468,195.16.40.200,10/Mar/2004:13:22:26 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9469,195.16.40.200,10/Mar/2004:13:22:36 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9470,195.16.40.200,10/Mar/2004:13:22:37 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9471,195.16.40.200,10/Mar/2004:13:22:41 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9472,67.83.151.132,10/Mar/2004:13:22:44 -0500,http://www.necgroup.co.uk/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
9473,195.16.40.200,10/Mar/2004:13:22:46 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9474,67.83.151.132,10/Mar/2004:13:22:48 -0500,http://www.openoceansurfing.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
9475,61.237.215.17,10/Mar/2004:13:22:49 -0500,http://www.search-way.com/smartsearch/signup.cgi?username=gu0000 ,200,3730,"""http://www.linkou.con.cn""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 98),n,0,/smartsearch/signup.cgi,1,Microsoft Internet Explorer
9476,68.225.182.12,10/Mar/2004:13:22:53 -0500,http://edit.vip.tpe.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=dragon_slayer&passwd=versve ,200,566,"""-""",-,n,0,/config/login,8,without browser
9477,195.16.40.200,10/Mar/2004:13:22:55 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9478,195.16.40.200,10/Mar/2004:13:22:55 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9479,195.16.40.200,10/Mar/2004:13:23:00 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9480,195.16.40.200,10/Mar/2004:13:23:06 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9481,195.16.40.200,10/Mar/2004:13:23:11 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9482,67.83.151.132,10/Mar/2004:13:23:15 -0500,http://ditch.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
9483,195.16.40.200,10/Mar/2004:13:23:16 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9484,195.16.40.200,10/Mar/2004:13:23:21 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9485,68.225.182.12,10/Mar/2004:13:23:22 -0500,http://edit.vip.tpe.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=dragon_slayer&passwd=versve ,200,566,"""-""",-,n,0,/config/login,8,without browser
9486,218.29.56.234,10/Mar/2004:13:23:23 -0500,http://www.owlsearch.net/cgi-bin/smartsearch.cgi?username=luckmos&keywords=Relocation ,200,22904,"""http://mujweb.cz/www/luckmos/owlsearch.html""",Mozilla/4.0 (compatible; MSIE 5.5; AOL 8.0; Windows 98; Win 9x 4.90),n,0,/cgi-bin/smartsearch.cgi,2,Microsoft Internet Explorer
9487,195.16.40.200,10/Mar/2004:13:23:30 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9488,195.16.40.200,10/Mar/2004:13:23:33 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9489,195.16.40.200,10/Mar/2004:13:23:39 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
9490,67.83.151.132,10/Mar/2004:13:23:40 -0500,http://tacticalone.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
9491,195.16.40.200,10/Mar/2004:13:23:41 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
